,gold,debt,stock_t,ceiling,ratio,real10,band_p10,band_p50,band_p90,pctile_20y,model_ratio
2024-08-01,2470,35464674000000.0,215543.3724417093,5117.645935508955,0.4826437841003856,1.760909090909091,0.34902996071838943,0.4083100579823257,0.5463886673014444,0.8083333333333333,0.507146922041984
2024-09-01,2571,35464674000000.0,215851.97545316443,5110.3292503410585,0.5030986995267309,1.616,0.3494663319237289,0.4083237396203612,0.5463886673014444,0.8458333333333333,0.5134533250596317
2024-10-01,2690,36218605000000.0,216151.04421341905,5211.746921446002,0.5161417161164952,1.8095454545454546,0.34985045933284525,0.40836154787630047,0.5463886673014444,0.8666666666666667,0.5050476900170298
2024-11-01,2651,36218605000000.0,216460.51725551623,5204.295700341708,0.5093868897237984,2.034736842105263,0.352421534868303,0.4089272208106811,0.5463886673014444,0.85,0.49544071993518524
2024-12-01,2648,36218605000000.0,216760.42916692572,5197.09498443139,0.5095154135016672,2.0880952380952382,0.3555200927993596,0.4096105866099573,0.5463886673014444,0.85,0.49319128916490723
2025-01-01,2710,36214309520796.45,217070.77469250344,5189.049223713408,0.5222536698275256,2.2285714285714286,0.35804340614243857,0.4104485642759182,0.5463886673014444,0.8666666666666667,0.4873179488666341
2025-02-01,2895,36214309520796.45,217381.5645535423,5181.630453448903,0.5587044514286199,2.026842105263158,0.35969744679771637,0.4112717083555385,0.5514282006362969,0.9041666666666667,0.49577440864390043
2025-03-01,2983,36214309520796.45,217662.66042137207,5174.93874571058,0.5764319437544181,1.946190476190476,0.36012233125996174,0.4114221949217352,0.5546274177938567,0.9291666666666667,0.49919623246771516
2025-04-01,3218,36211469000000.0,217974.2977114749,5167.134825809807,0.6227822784739638,2.038095238095238,0.3610203715497236,0.41150814042772466,0.5589160997879333,0.9791666666666666,0.4952988379190564
2025-05-01,3309,36211469000000.0,218276.3070067203,5159.985526059501,0.6412808685777392,2.1104761904761906,0.36431176763567336,0.4117528417195524,0.5612327484067099,0.9875,0.49225081797841813
2025-06-01,3353,36211469000000.0,218588.8228818711,5152.608308088419,0.6507383832643664,2.0865,0.3656210537918999,0.41214731949876177,0.5652610635624505,0.9875,0.493258391308781
2025-07-01,3340,37637552595557.63,218891.68361838988,5348.118866239335,0.6245186547898486,2.0081818181818183,0.36622896838527236,0.4124019724330236,0.5684350809877119,0.9708333333333333,0.49656402109393993
2025-08-01,3368,37637552595557.63,219205.0805555441,5340.4726745180105,0.6306557874680951,1.8828571428571428,0.36670526874176435,0.41247751926238546,0.5695083524890943,0.975,0.5018998359297918
2025-09-01,3668,37637552595557.63,219518.92619700075,5332.837414537231,0.6878139562254588,1.749047619047619,0.36731126398006486,0.4127849568265653,0.5717677251951476,0.9958333333333333,0.5076602063683376
2025-10-01,4058,38514009000000.0,219823.0756168628,5449.471493727446,0.7446593682838631,1.7568181818181818,0.36898519771714144,0.413350358379722,0.5745233626403067,0.9958333333333333,0.5073238902805748
2025-11-01,4087,38514009000000.0,220137.80606927344,5441.680398416539,0.751054766316167,1.8277777777777777,0.36938270583448285,0.4141099742507805,0.5771573322876816,0.9958333333333333,0.5042629916635093
2025-12-01,4309,38514009000000.0,220442.8129639663,5434.151234648775,0.7929481190227682,1.8990909090909092,0.36949376549105856,0.4162911981704547,0.5838185540671876,0.9958333333333333,0.5012054487650247
2026-01-01,4753,39065421000000.0,220758.4307218388,5504.072531214503,0.8635423993860823,1.907,0.36956937354101627,0.4180426946505226,0.5847224519700811,0.9958333333333333,0.50086749146376
2026-02-01,5020,39065421000000.0,221074.5003636613,5496.203372941412,0.9133577597790816,1.8247368421052632,0.36976078908259746,0.41822359118000735,0.5860044097064292,0.9958333333333333,0.5043937852923505
2026-03-01,4856,39065421000000.0,221360.37156282383,5489.105416618106,0.8846614578212695,1.9090909090909092,0.3698384461889994,0.41875150388982463,0.5911651503241442,0.9916666666666667,0.5007781845219126
2026-04-01,4721,39065421000000.0,221677.30303006055,5481.257656790073,0.8612986828217642,1.9368181818181818,0.36994213094542516,0.41949672337904065,0.5919103063808673,0.9833333333333333,0.49959540140826486
2026-05-01,4587,39065421000000.0,221984.4429395036,5473.673733529293,0.8380112193940381,2.039,0.36994213094542516,0.4202034757150804,0.5942308730711472,0.9791666666666666,0.4952606214284694
2026-06-01,4228,39065421000000.0,222302.26791742464,5465.84803633869,0.773530469908954,2.179047619047619,0.37153934494201685,0.4209818603314712,0.5964450900616203,0.9708333333333333,0.4893805243704307
2026-07-01,4073,39065421000000.0,222610.2737326518,5458.285433983858,0.7462050215697908,2.3531818181818185,0.37153934494201685,0.4217981161014942,0.6030649329072018,0.9625,0.4821665286944193
2026-08-01,4411,39065421000000.0,222928.99474029185,5450.4817374053455,0.8092862635844402,2.3971428571428572,0.37153934494201685,0.4223577289134933,0.603517263057321,0.975,0.48036219406221126
